,popularity
158429,72
158430,0
158431,65
158432,1
158433,69
158434,0
158435,67
158436,0
158437,67
158439,70
158440,0
158441,64
158442,0
158443,64
158444,0
158445,67
158446,0
158447,64
158448,0
158449,67
158450,0
158451,65
158452,0
158453,69
158454,0
158455,71
158456,0
158457,77
158458,0
158459,64
158460,0
158461,64
158462,0
158463,63
158464,0
158465,63
158466,0
158467,64
158468,0
158469,64
158470,9
158471,63
158472,0
158473,81
158474,7
158475,67
158476,0
158477,66
158478,0
158479,65
158480,0
158481,64
158482,0
158483,72
158484,10
158485,65
158486,0
158487,63
158488,0
158489,62
158490,0
158491,67
158492,0
158493,70
158494,0
158495,66
158496,0
158497,66
158498,0
158499,63
158500,13
158501,66
158502,0
158503,67
158504,12
158505,71
158506,14
158507,70
158508,11
158509,81
158510,12
158511,67
158512,12
158513,69
158514,12
158515,68
158516,21
158517,69
158518,17
158519,70
158520,16
158521,67
158522,19
158523,67
158524,16
158525,69
158526,17
158527,72
158528,12
158529,74
158530,14
158531,69
158532,12
158533,73
158534,12
158535,74
158536,18
158537,69
158538,12
158539,68
158540,18
158541,68
158542,12
158543,69
158544,4
158545,67
158546,12
158547,70
158548,12
158549,83
158550,8
158551,71
158552,5
158553,68
158554,18
158555,74
158556,19
158557,68
158558,18
158559,66
158560,18
158561,73
158562,18
158563,67
158564,19
158565,72
158566,27
158567,77
158568,26
158569,82
158570,26
158571,70
158572,25
158573,70
158574,26
158575,68
158577,70
158579,74
158581,73
158582,14
158583,70
158584,17
158585,73
158587,68
158588,14
158589,68
158590,15
158591,80
158593,67
158594,13
158595,71
158596,14
158597,69
158599,68
158600,14
158601,82
158602,18
158603,76
158604,13
158605,77
158606,11
158607,73
158608,21
158609,73
158610,12
158611,71
158612,9
158613,70
158615,69
158617,71
158618,15
158619,71
158621,68
158623,73
158625,68
158627,67
158629,73
158631,70
158633,74
158635,71
158636,20
158637,69
158638,9
158639,74
158640,9
158641,75
158642,9
158643,78
158644,4
158645,77
158646,3
158647,67
158648,9
158649,76
158650,14
158651,73
158652,16
158653,74
158654,15
158655,70
158656,15
158657,75
158658,15
158659,71
158660,11
158661,67
158662,15
158663,77
158664,20
158665,68
158666,7
158667,74
158668,9
158669,68
158670,8
158671,73
158672,13
158673,72
158674,13
158675,75
158676,17
158677,77
158678,12
158679,77
158680,19
158681,73
158682,9
158683,68
158684,7
158685,72
158686,9
158687,71
158688,9
158689,81
158690,12
158691,68
158692,9
158693,69
158695,74
158696,8
158697,70
158698,9
158699,72
158700,11
158701,72
158702,8
158704,1
158708,0
158712,0
158714,0
158716,0
158724,0
158726,0
158730,1
158732,0
158738,0
158740,0
158742,0
158744,0
158746,2
158750,0
158752,0
158754,0
158762,0
158764,0
158768,1
158770,0
158776,0
158778,0
158782,0
158784,1
158786,0
158790,11
158792,11
158794,0
158798,0
158800,0
158802,0
169990,0
169992,0
169994,0
169996,0
170002,0
170004,0
170008,0
170010,0
170012,0
170014,0
170016,0
170018,6
170020,0
170024,0
170026,2
170028,0
170030,0
170032,0
170034,0
170036,0
170038,0
170040,0
170050,1
170054,0
170056,0
170066,2
170068,0
170076,0
170082,0
170086,1
170088,8
170092,0
170096,0
170104,0
170110,0
170112,0
170114,1
170116,1
170118,0
170120,0
170128,0
170138,0
170146,1
170154,0
170162,1
170168,0
170174,0
170176,0
170190,8
170196,0
170200,0
170202,0
170204,0
170208,10
170212,1
170214,0
170216,0
170220,1
170222,0
170224,0
170228,0
170230,11
170232,0
170236,0
170238,0
170278,0
170280,0
170282,0
170286,0
170288,0
170290,0
170292,0
170296,0
170298,0
170300,0
170302,0
170304,0
170306,0
170308,0
170310,0
170312,0
170314,0
170316,0
170318,0
170322,0
170324,0
170326,0
170328,0
170330,0
170332,0
170338,0
170340,0
170342,0
170344,0
170346,0
170348,0
170350,1
170352,0
170354,0
170356,0
170360,0
170362,0
170364,0
170366,0
170368,0
170372,0
170374,1
170376,0
170380,0
170382,0
170384,0
170386,0
170388,0
170789,0
170791,0
170795,0
170797,0
170799,0
170801,0
170803,0
170805,0
170807,0
170809,0
170811,0
170813,0
170815,0
170817,0
170827,1
170829,0
170831,0
170833,0
170835,0
170839,0
170845,0
170847,0
170849,0
170851,0
170853,4
170855,0
170859,0
170861,0
170863,0
170865,0
170867,0
170869,0
170871,0
170873,0
170877,0
170879,0
170881,0
170883,0
170885,0
170891,0
170895,0
170897,0
170899,0
170903,0
170905,0
170907,0
170909,0
170911,0
170913,0
170915,0
170917,0
170919,0
170921,0
170923,0
170925,0
170927,0
170929,0
170931,0
170933,0
170937,0
170939,0
170943,0
170945,0
170947,0
170949,0
170951,0
170953,0
170955,0
170957,0
170959,0
170961,0
170963,0
170965,0
170971,0
170977,0
170981,0
170985,0
170987,0
170990,0
170992,0
170994,0
170996,0
170998,0
171002,0
171004,4
171006,0
171008,0
171010,0
171012,0
171014,0
171016,0
171020,0
171022,0
171024,0
171026,0
171028,0
171030,0
171032,0
171034,0
171036,0
171038,0
171040,0
171042,0
171044,0
171046,0
171048,0
171050,0
171052,0
171054,0
171056,0
171058,0
171060,0
171062,0
171064,0
171066,0
171068,0
171070,3
171072,0
171074,0
171076,0
171078,0
171080,0
171082,0
171084,0
171086,0
171088,0
171090,0
171092,0
171094,0
171096,0
171098,0
171100,0
171102,0
171104,0
171106,0
171108,0
171110,0
171112,1
171114,0
171118,0
171120,0
171122,0
171124,0
171126,0
171136,0
171144,0
171152,0
171154,0
171156,0
171160,0
171168,0
171172,0
171174,0
171176,0
171186,0
171188,0
171189,0
171191,1
171193,0
171195,0
171197,0
171199,0
171201,0
171203,0
171205,0
171207,0
171209,0
171211,0
171213,0
171215,0
171217,0
171219,0
171221,0
171223,0
171225,0
171227,2
171229,0
171231,0
171233,0
171235,0
171237,0
171239,0
171241,0
171243,0
171245,0
171247,2
171249,0
171251,0
171253,0
171255,0
171257,0
171259,0
171261,0
171263,0
171265,0
171267,0
171269,0
171271,0
171273,0
171275,0
171277,0
171279,0
171281,0
171283,0
171285,0
171287,0
171289,0
171291,0
171293,0
171295,0
171297,0
171299,0
171301,0
171303,0
171305,0
171307,0
171309,0
171311,0
171313,0
171315,0
171317,0
171319,0
171321,0
171323,0
171325,0
171327,0
171329,0
171331,0
171333,0
171335,0
171337,0
171339,0
171341,0
171343,0
171345,0
171347,0
171349,0
171351,0
171353,0
171355,0
171357,0
171359,0
171361,0
171363,0
171365,0
171367,0
171369,0
171371,0
171373,0
171375,0
171377,0
171379,0
171381,0
171383,0
171385,0
171387,0
171432,0
171434,0
171436,0
171438,0
171440,0
171442,0
171444,0
171446,0
171448,0
171450,0
171452,0
171454,0
171456,0
171458,0
171460,0
171462,0
171464,0
171466,0
171468,0
171470,0
171472,0
171474,0
171476,0
171478,0
171480,0
171482,0
171484,0
171486,0
171488,0
171490,0
171492,0
171494,0
171496,0
171498,0
171500,0
171502,0
171504,0
171506,0
171508,0
171510,0
171512,0
171514,0
171516,0
171518,0
171520,0
171522,0
171524,0
171526,0
171528,0
171530,0
171532,0
171534,0
171536,0
171538,0
171540,0
171542,0
171544,0
171546,0
171548,0
171550,0
171552,1
171554,0
171556,0
171558,0
171560,0
171562,0
171564,0
171566,0
171568,0
171570,0
171572,0
171574,0
171576,0
171578,0
171580,0
171582,0
171584,0
171586,0
171588,0
171590,0
171592,0
171594,0
171596,0
171598,0
171600,0
171602,0
171604,0
171606,0
171608,0
171610,0
171612,0
171614,0
171616,0
171618,0
171620,0
171622,0
171630,0
171632,0
171640,1
171648,0
171650,0
171656,0
171662,0
171664,0
171666,0
171668,0
171672,0
171680,2
171684,0
171686,0
171688,0
171690,0
171696,0
171700,0
171710,0
171712,0
171716,0
171718,0
171722,0
171724,3
171726,0
171728,0
171734,0
171740,0
171744,0
171746,0
171748,0
171750,0
171756,0
171758,0
171764,1
171766,1
171768,0
171770,0
171772,0
171774,0
171778,2
171780,0
171782,0
171784,0
171786,0
171788,1
171789,0
171795,0
171799,0
171803,0
171805,0
171809,0
171813,0
171815,0
171817,0
171823,0
171825,0
171827,0
171833,0
171835,0
171839,0
171841,0
171843,0
171845,0
171849,0
171851,0
171853,0
171855,0
171859,0
171867,3
171869,0
171871,0
171873,0
171875,0
171877,1
171883,0
171891,0
171893,0
171895,0
171899,0
171903,0
171905,0
171909,1
171911,0
171917,0
171919,0
171923,0
171931,0
171933,0
171935,0
171937,0
171939,0
171941,0
171949,0
171955,0
171957,0
171959,0
171963,0
171965,0
171969,0
171971,0
171975,0
171981,0
171983,0
171985,0
171987,0
171989,50
171990,0
171991,48
171992,0
171993,48
171994,0
171995,48
171996,1
171997,65
171998,2
171999,54
172000,0
172001,52
172002,2
172003,53
172004,4
172005,46
172006,0
172007,47
172008,2
172009,60
172010,0
172011,50
172012,0
172013,54
172015,47
172016,0
172017,46
172018,0
172019,48
172020,0
172021,65
172022,0
172023,48
172024,0
172025,53
172026,0
172027,54
172028,0
172029,49
172030,1
172031,49
172032,0
172033,55
172034,0
172035,49
172036,0
172037,46
172038,0
172039,51
172040,0
172041,46
172043,47
172044,0
172045,56
172046,0
172047,53
172048,1
172049,52
172050,0
172051,47
172052,0
172053,58
172054,0
172055,50
172056,0
172057,47
172058,3
172059,55
172060,2
172061,46
172062,0
172063,52
172064,0
172065,46
172067,55
172068,2
172069,54
172070,0
172071,49
172072,0
172073,47
172074,2
172075,53
172076,2
172077,59
172078,1
172079,49
172080,1
172081,48
172082,0
172083,49
172084,0
172085,50
172086,2
172087,48
172088,0
172089,52
172090,0
172091,55
172092,0
172093,49
172094,2
172095,52
172096,0
172097,48
172098,3
172099,61
172100,0
172101,49
172102,3
172103,54
172104,0
172105,49
172107,48
172108,1
172109,64
172110,0
172111,52
172112,0
172113,57
172114,0
172115,51
172116,5
172117,52
172118,0
172119,49
172120,0
172121,52
172122,0
172123,52
172124,0
172125,51
172127,48
172128,0
172129,47
172130,0
172131,48
172132,0
172133,49
172134,0
172135,50
172136,2
172137,52
172138,0
172139,52
172140,0
172141,52
172142,2
172143,47
172144,0
172145,51
172146,1
172147,50
172148,0
172149,47
172150,0
172151,46
172153,47
172154,0
172155,58
172157,60
172158,0
172159,48
172160,0
172161,47
172163,46
172164,0
172165,48
172166,0
172167,48
172168,0
172169,47
172170,0
172171,45
172172,0
172173,46
172174,3
172175,46
172176,2
172177,47
172178,0
172179,52
172180,0
172181,46
172182,0
172183,49
172184,0
172185,47
172186,0
172187,48
172188,2
172189,51
172190,0
172191,57
172192,0
172193,47
172194,0
172195,47
172196,1
172197,58
172198,0
172199,48
172200,1
172201,51
172202,6
172203,53
172204,1
172205,48
172206,0
172207,52
172208,0
172209,47
172210,0
172211,48
172212,1
172213,48
172214,1
172215,48
172216,0
172217,52
172218,0
172219,57
172220,0
172221,53
172222,0
172223,48
172224,1
172225,50
172226,0
172227,48
172228,2
172229,53
172230,2
172231,60
172232,2
172233,57
172234,0
172235,58
172236,0
172237,51
172238,2
172239,47
172240,1
172241,59
172242,3
172243,46
172244,0
172245,51
172246,1
172247,50
172248,0
172249,50
172250,0
172251,52
172252,7
172253,50
172254,0
172255,57
172256,0
172257,55
172258,0
172259,50
172260,0
172261,51
172262,2
172263,58
172264,2
172265,50
172266,1
172267,53
172268,0
172269,60
172270,0
172271,53
172272,1
172273,56
172274,0
172275,51
172276,0
172277,47
172278,1
172279,46
172280,0
172281,47
172282,0
172283,56
172284,0
172285,47
172286,1
172287,53
172288,0
172289,50
172290,0
172291,53
172292,2
172293,52
172294,0
172295,48
172296,4
172297,53
172298,0
172299,54
172300,1
172301,60
172302,2
172303,50
172304,0
172305,49
172306,5
172307,47
172308,0
172309,49
172310,0
172311,59
172312,0
172313,48
172314,0
172315,57
172316,0
172317,55
172318,0
172319,48
172320,0
172321,56
172322,1
172323,48
172324,0
172325,51
172326,2
172327,55
172328,0
172329,47
172330,2
172331,57
172332,1
172333,47
172334,0
172335,51
172336,0
172337,54
172338,0
172339,50
172340,0
172341,48
172342,0
172343,48
172344,0
172345,58
172346,0
172347,59
172348,0
172349,47
172350,1
172351,47
172352,1
172353,52
172354,0
172355,62
172356,0
172357,46
172358,0
172359,48
172360,0
172361,47
172362,3
172363,50
172364,0
172365,62
172366,0
172367,49
172368,6
172369,50
172370,0
172371,49
172372,0
172373,51
172374,1
172375,49
172376,0
172377,49
172378,1
172379,47
172380,0
172381,57
172382,0
172383,49
172384,2
172385,55
172386,0
172387,63
172388,0
172389,48
172390,0
172391,49
172392,0
172393,54
172394,0
172395,54
172396,1
172397,53
172398,8
172399,52
172400,0
172401,49
172402,6
172403,52
172404,0
172405,48
172406,0
172407,54
172408,0
172409,49
172410,0
172411,59
172412,0
172413,54
172414,0
172415,57
172416,0
172417,55
172418,0
172419,49
172420,0
172421,52
172422,1
172423,51
172424,0
172425,51
172427,51
172428,0
172429,48
172430,0
172431,52
172432,0
172433,61
172434,0
172435,60
172436,0
172437,50
172438,0
172439,58
172440,0
172441,48
172442,16
172443,54
172444,0
172445,54
172446,0
172447,54
172448,0
172449,49
172450,0
172451,56
172452,0
172453,49
172454,8
172455,56
172456,5
172457,54
172458,0
172459,52
172460,0
172461,59
172462,0
172463,50
172464,0
172465,49
172466,0
172467,51
172468,0
172469,59
172470,0
172471,56
172472,0
172473,55
172474,0
172475,53
172476,0
172477,51
172479,50
172480,0
172481,48
172482,0
172483,49
172485,55
172486,0
172487,51
172488,0
172489,60
172490,0
172491,65
172492,0
172493,53
172494,2
172495,53
172496,0
172497,49
172498,0
172499,53
172500,0
172501,51
172502,6
172503,49
172504,0
172505,53
172506,0
172507,57
172508,0
172509,59
172510,0
172511,55
172512,0
172513,60
172514,7
172515,59
172516,0
172517,53
172518,0
172519,48
172520,0
172521,54
172522,0
172523,57
172524,0
172525,48
172526,0
172527,52
172528,0
172529,49
172530,4
172531,52
172533,49
172534,0
172535,49
172536,1
172537,49
172538,1
172539,62
172540,0
172541,51
172542,0
172543,50
172544,0
172545,49
172546,0
172547,49
172548,4
172549,65
172550,0
172551,48
172552,7
172553,57
172554,4
172555,56
172556,1
172557,54
172558,0
172559,50
172560,0
172561,68
172562,0
172563,51
172564,0
172565,48
172566,0
172567,51
172568,0
172569,65
172570,0
172571,53
172572,0
172573,48
172574,0
172575,48
172576,0
172577,50
172578,0
172579,54
172580,0
172581,63
172582,0
172583,56
172584,1
172585,58
172586,0
172587,52
172588,0
172589,50
172590,0
172591,53
172592,0
172593,53
172594,0
172595,56
172596,0
172597,50
172598,0
172599,50
172600,0
172601,51
172602,0
172603,52
172604,0
172605,54
172606,0
172607,52
172608,0
172609,56
172610,1
172611,51
172612,0
172613,57
172614,0
172615,51
172616,1
172617,55
172618,0
172619,71
172620,0
172621,52
172622,0
172623,51
172624,0
172625,50
172626,1
172627,50
172628,0
172629,49
172630,2
172631,60
172632,0
172633,50
172634,0
172635,61
172636,0
172637,61
172638,0
172639,49
172640,0
172641,54
172642,0
172643,56
172644,0
172645,52
172646,0
172647,54
172649,58
172650,1
172651,71
172652,0
172653,54
172654,0
172655,53
172656,17
172657,51
172658,0
172659,56
172660,0
172661,54
172662,0
172663,49
172664,0
172665,53
172666,0
172667,51
172668,0
172669,51
172670,0
172671,51
172672,0
172673,62
172674,0
172675,51
172676,0
172677,50
172678,0
172679,51
172680,0
172681,53
172682,0
172683,53
172684,0
172685,57
172686,3
172687,51
172688,0
172689,58
172690,0
172691,50
172692,0
172693,51
172694,0
172695,54
172696,0
172697,50
172698,0
172699,57
172700,0
172701,54
172702,0
172703,54
172704,0
172705,63
172706,0
172707,52
172708,0
172709,56
172710,0
172711,49
172712,0
172713,52
172714,0
172715,53
172716,0
172717,54
172718,0
172719,52
172720,0
172721,51
172722,0
172723,58
172724,0
172725,51
172726,0
172727,54
172728,0
172729,55
172730,0
172731,53
172732,0
172733,56
172734,0
172735,62
172736,0
172737,66
172738,0
172739,50
172740,0
172741,50
172742,0
172743,55
172744,0
172745,51
172746,0
172747,53
172748,0
172749,54
172750,0
172751,56
172752,0
172753,50
172754,0
172755,51
172756,0
172757,52
172758,0
172759,54
172760,0
172761,50
172762,0
172763,52
172764,0
172765,52
172766,0
172767,48
172768,0
172769,57
172770,0
172771,61
172772,0
172773,63
172774,0
172775,54
172776,0
172777,50
172778,0
172779,52
172780,0
172781,52
172782,0
172783,51
172784,1
172785,59
172786,0
172787,53
172788,0
172789,58
172790,0
172791,54
172792,0
172793,61
172794,0
172795,54
172796,0
172797,55
172798,0
172799,62
172800,0
172801,53
172802,0
172803,54
172804,0
172805,51
172806,0
172807,59
172808,0
172809,55
172810,0
172811,68
172812,0
172813,55
172814,0
172815,59
172816,1
172817,54
172818,0
172819,56
172820,0
172821,57
172822,0
172823,54
172824,0
172825,53
172826,1
172827,63
172828,0
172829,59
172830,1
172831,52
172832,0
172833,53
172834,0
172835,53
172836,0
172837,51
172838,1
172839,59
172840,0
172841,64
172842,0
172843,51
172844,0
172845,54
172846,0
172847,60
172848,6
172849,51
172850,0
172851,51
172852,0
172853,52
172854,1
172855,52
172856,0
172857,51
172858,0
172859,51
172860,0
172861,59
172862,0
172863,60
172864,2
172865,54
172866,2
172867,55
172868,0
172869,58
172870,0
172871,51
172872,2
172873,60
172874,0
172875,53
172876,1
172877,54
172878,0
172879,68
172880,0
172881,52
172882,0
172883,52
172884,0
172885,50
172886,0
172887,58
172888,0
172889,53
172890,1
172891,57
172892,0
172893,51
172894,0
172895,62
172896,0
172897,58
172898,0
172899,58
172900,0
172901,51
172902,0
172903,65
172904,0
172905,65
172906,0
172907,53
172908,0
172909,57
172910,0
172911,53
172912,0
172913,59
172914,0
172915,54
172916,0
172917,52
172918,0
172919,54
172920,0
172921,55
172922,0
172923,54
172924,0
172925,53
172926,0
172927,51
172928,0
172929,56
172930,0
172931,52
172932,0
172933,55
172934,0
172935,52
172936,0
172937,65
172938,0
172939,52
172940,0
172941,53
172942,0
172943,52
172944,0
172945,56
172946,0
172947,61
172948,2
172949,56
172950,0
172951,51
172952,1
172953,56
172954,0
172955,55
172956,0
172957,51
172958,0
172959,51
172960,0
172961,57
172962,0
172963,63
172964,0
172965,53
172966,0
172967,51
172968,1
172969,54
172970,30
172971,56
172972,0
172973,50
172974,0
172975,60
172976,0
172977,63
172978,0
172979,50
172980,0
172981,60
172982,0
172983,64
172984,0
172985,53
172986,0
172987,56
172988,0
172989,58
172990,0
172991,59
172992,0
172993,61
172994,0
172995,54
172996,0
172997,55
172998,0
172999,71
173000,0
173001,60
173002,0
173003,67
173004,0
173005,62
173006,0
173007,60
173008,0
173009,59
173010,1
173011,68
173012,0
173013,54
173014,0
173015,58
173016,0
173017,57
173018,0
173019,54
173020,0
173021,57
173022,0
173023,58
173024,0
173025,55
173026,0
173027,63
173028,0
173029,57
173030,0
173031,61
173032,0
173033,55
173034,0
173035,54
173036,0
173037,55
173038,0
173039,55
173040,0
173041,56
173042,0
173043,55
173044,0
173045,59
173046,0
173047,61
173048,0
173049,61
173050,1
173051,56
173052,0
173053,54
173054,0
173055,58
173056,0
173057,55
173058,0
173059,63
173060,0
173061,62
173062,0
173063,55
173064,0
173065,58
173066,0
173067,56
173068,0
173069,56
173070,0
173071,56
173072,0
173073,57
173074,0
173075,56
173076,0
173077,62
173078,0
173079,57
173080,0
173081,58
173082,0
173083,55
173084,0
173085,62
173086,3
173087,58
173088,0
173089,59
173090,0
173091,68
173092,0
173093,56
173094,0
173095,69
173096,0
173097,55
173098,0
173099,58
173100,0
173101,54
173102,0
173103,54
173104,0
173105,56
173106,0
173107,55
173108,0
173109,57
173110,0
173111,56
173112,0
173113,54
173114,0
173115,60
173116,0
173117,63
173118,0
173119,65
173120,0
173121,56
173122,0
173123,61
173124,0
